amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,risk_score,merchant_category_encoded,hour_category_Morning,hour_category_Afternoon,hour_category_Evening,amount_category_Medium,amount_category_High,amount_category_Very High,age_group_Adult,age_group_Middle Age,age_group_Senior,is_fraud
119.96,22,1,0,28,3,40,10.1,2,False,False,True,True,False,False,False,True,False,0
36.61,15,0,0,31,1,19,4.95,3,False,True,False,False,False,False,False,False,False,0
417.95,9,0,0,82,2,61,3.9,2,True,False,False,False,False,True,False,False,True,0
109.69,12,0,0,45,1,47,4.25,2,True,False,False,True,False,False,False,True,False,0
335.43,20,1,1,29,2,44,11.55,2,False,False,True,False,False,True,False,True,False,1
332.05,9,0,0,59,3,67,6.55,0,True,False,False,False,False,True,False,False,True,0
135.36,5,0,0,58,3,23,6.6,2,False,False,False,True,False,False,False,False,False,0
397.67,2,0,0,52,2,38,5.4,3,False,False,False,False,False,True,False,True,False,0
433.82,7,0,0,35,2,39,6.25,0,True,False,False,False,False,True,False,True,False,0
457.6,3,1,0,51,1,24,5.95,2,False,False,False,False,False,True,False,False,False,0
166.88,7,0,0,45,5,46,10.25,4,True,False,False,False,True,False,False,True,False,0
214.38,5,0,0,38,2,59,6.1,0,False,False,False,False,True,False,False,False,True,0
318.2,20,0,0,99,3,39,4.55,1,False,False,True,False,False,True,False,True,False,0
209.5,16,0,0,84,3,64,5.3,4,False,True,False,False,True,False,False,False,True,0
141.14,3,0,0,79,0,58,1.05,2,False,False,False,True,False,False,False,False,True,0
193.05,1,0,0,26,1,55,5.2,2,False,False,False,False,True,False,False,False,True,0
47.07,3,0,0,25,1,36,5.25,2,False,False,False,False,False,False,False,True,False,0
199.96,14,0,0,36,1,65,4.7,2,False,True,False,False,True,False,False,False,True,0
120.46,10,0,0,38,1,39,4.6,1,True,False,False,True,False,False,False,True,False,0
282.61,8,0,0,73,1,21,2.85,2,True,False,False,False,True,False,False,False,False,0
52.34,7,1,0,63,0,57,3.85,0,True,False,False,True,False,False,False,False,True,0
938.66,17,0,0,87,1,43,2.15,4,False,True,False,False,False,True,False,True,False,0
55.05,16,0,0,74,1,37,2.8,0,False,True,False,True,False,False,False,True,False,0
8.08,8,0,0,38,2,57,6.1,4,True,False,False,False,False,False,False,False,True,0
630.1,12,0,1,77,2,45,7.15,4,True,False,False,False,False,True,False,True,False,0
17.06,16,0,0,70,3,19,6.0,3,False,True,False,False,False,False,False,False,False,0
103.1,20,0,0,79,2,28,4.05,2,False,False,True,True,False,False,True,False,False,0
259.36,12,0,0,51,3,56,6.95,4,True,False,False,False,True,False,False,False,True,0
6.26,23,0,0,33,1,44,4.85,0,False,False,True,False,False,False,False,True,False,0
208.01,9,0,0,67,3,43,6.15,4,True,False,False,False,True,False,False,True,False,0
30.08,6,0,0,72,1,56,2.9,1,False,False,False,False,False,False,False,False,True,0
211.33,2,0,0,40,0,55,3.0,1,False,False,False,False,True,False,False,False,True,0
133.27,21,1,1,58,1,48,8.6,2,False,False,True,True,False,False,False,True,False,0
172.39,14,1,0,77,3,42,7.65,3,False,True,False,False,True,False,False,True,False,0
24.26,19,0,1,52,1,41,6.9,1,False,False,True,False,False,False,False,True,False,0
69.12,2,0,0,56,0,56,2.2,2,False,False,False,True,False,False,False,False,True,0
40.43,14,0,1,46,0,66,5.7,4,False,True,False,False,False,False,False,False,True,0
299.04,17,0,0,65,1,18,3.25,2,False,True,False,False,True,False,False,False,False,0
42.18,21,0,0,70,1,30,3.0,4,False,False,True,False,False,False,True,False,False,0
20.05,23,0,1,86,1,40,5.2,1,False,False,True,False,False,False,False,True,False,0
606.71,7,0,0,66,5,33,9.2,4,True,False,False,False,False,True,True,False,False,0
20.11,6,0,0,90,2,43,3.5,2,False,False,False,False,False,False,False,True,False,0
26.19,1,0,0,26,0,64,3.7,2,False,False,False,False,False,False,False,False,True,0
67.64,13,0,1,94,1,64,4.8,1,False,True,False,True,False,False,False,False,True,0
49.11,17,0,0,53,1,43,3.85,0,False,True,False,False,False,False,False,True,False,0
72.08,13,0,0,57,3,19,6.65,1,False,True,False,True,False,False,False,False,False,0
53.27,17,0,0,63,3,48,6.35,3,False,True,False,True,False,False,False,True,False,0
177.98,20,0,0,65,2,34,4.75,1,False,False,True,False,True,False,True,False,False,0
415.84,8,0,1,79,2,45,7.05,4,True,False,False,False,False,True,False,True,False,0
171.84,18,0,0,53,2,21,5.35,0,False,True,False,False,True,False,False,False,False,0
565.54,8,0,0,78,1,35,2.6,2,True,False,False,False,False,True,True,False,False,0
516.78,15,0,0,60,2,38,5.0,2,False,True,False,False,False,True,False,True,False,0
92.06,20,0,0,70,1,68,3.0,0,False,False,True,True,False,False,False,False,True,0
29.98,2,0,0,75,1,20,2.75,3,False,False,False,False,False,False,False,False,False,0
262.39,4,0,0,34,1,35,4.8,2,False,False,False,False,True,False,True,False,False,0
595.88,8,0,0,96,2,23,3.2,1,True,False,False,False,False,True,False,False,False,0
69.86,19,0,0,43,2,32,5.85,4,False,False,True,True,False,False,True,False,False,0
111.09,22,0,0,61,3,27,6.45,4,False,False,True,True,False,False,True,False,False,0
155.13,5,0,0,32,3,46,7.9,0,False,False,False,False,True,False,False,True,False,0
356.66,18,0,0,60,3,18,6.5,1,False,True,False,False,False,True,False,False,False,0
451.12,20,0,0,72,1,64,2.9,0,False,False,True,False,False,True,False,False,True,0
63.7,13,0,0,78,5,57,8.6,1,False,True,False,True,False,False,False,False,True,0
385.43,7,0,0,74,1,41,2.8,2,True,False,False,False,False,True,False,True,False,0
77.58,9,0,0,69,2,50,4.55,0,True,False,False,True,False,False,False,True,False,0
93.9,0,0,0,56,0,21,2.2,2,False,False,False,True,False,False,False,False,False,0
119.75,10,0,0,67,1,33,3.15,0,True,False,False,True,False,False,True,False,False,0
193.92,5,0,0,26,3,68,8.2,2,False,False,False,False,True,False,False,False,True,0
49.59,8,0,0,79,1,34,2.55,3,True,False,False,False,False,False,True,False,False,0
7.37,23,0,0,38,3,42,7.6,3,False,False,True,False,False,False,False,True,False,0
249.28,4,0,0,82,1,23,2.4,4,False,False,False,False,True,False,False,False,False,0
83.44,13,0,0,58,1,23,3.6,4,False,True,False,True,False,False,False,False,False,0
12.15,14,0,0,65,2,18,4.75,3,False,True,False,False,False,False,False,False,False,0
244.05,20,0,0,44,2,60,5.8,4,False,False,True,False,True,False,False,False,True,0
218.3,10,0,0,48,1,53,4.1,3,True,False,False,False,True,False,False,False,True,0
98.9,10,1,0,76,2,37,6.2,2,True,False,False,True,False,False,False,True,False,0
251.93,13,0,0,40,2,60,6.0,0,False,True,False,False,True,False,False,False,True,0
64.58,15,0,0,53,1,26,3.85,4,False,True,False,True,False,False,True,False,False,0
294.86,8,0,0,53,4,53,8.35,2,True,False,False,False,True,False,False,False,True,0
214.72,12,0,0,47,4,68,8.65,1,True,False,False,False,True,False,False,False,True,0
53.86,3,0,0,79,2,65,4.05,1,False,False,False,True,False,False,False,False,True,0
7.12,5,1,0,87,1,60,4.15,1,False,False,False,False,False,False,False,False,True,0
10.77,15,0,0,57,3,23,6.65,3,False,True,False,False,False,False,False,False,False,0
172.57,20,0,0,88,1,56,2.1,4,False,False,True,False,True,False,False,False,True,0
36.71,8,0,1,73,1,43,5.85,3,True,False,False,False,False,False,False,True,False,0
97.42,0,0,0,78,4,62,7.1,1,False,False,False,True,False,False,False,False,True,0
329.2,3,0,0,44,3,52,7.3,2,False,False,False,False,False,True,False,False,True,0
66.63,3,0,0,28,1,59,5.1,4,False,False,False,True,False,False,False,False,True,0
8.24,19,0,0,50,2,61,5.5,1,False,False,True,False,False,False,False,False,True,0
50.2,23,0,0,74,1,33,2.8,2,False,False,True,True,False,False,True,False,False,0
9.75,16,1,0,46,4,62,10.7,0,False,True,False,False,False,False,False,False,True,0
220.74,2,0,0,47,0,46,2.65,2,False,False,False,False,True,False,False,True,False,0
101.17,23,0,0,63,2,64,4.85,4,False,False,True,True,False,False,False,False,True,0
292.04,15,0,0,54,4,55,8.3,0,False,True,False,False,True,False,False,False,True,0
11.15,3,0,0,35,4,59,9.25,2,False,False,False,False,False,False,False,False,True,0
153.38,4,0,0,94,3,23,4.8,3,False,False,False,False,True,False,False,False,False,0
110.85,11,0,0,98,0,32,0.1,4,True,False,False,True,False,False,True,False,False,0
18.53,1,0,0,36,3,57,7.7,4,False,False,False,False,False,False,False,False,True,0
131.88,20,1,0,27,3,67,10.15,4,False,False,True,True,False,False,False,False,True,0
45.92,20,0,0,40,1,59,4.5,1,False,False,True,False,False,False,False,False,True,0
91.49,15,0,0,80,1,33,2.5,0,False,True,False,True,False,False,True,False,False,0
6.77,0,0,0,87,2,26,3.65,0,False,False,False,False,False,False,True,False,False,0
6.73,22,0,0,83,0,30,0.85,2,False,False,True,False,False,False,True,False,False,0
7.22,18,0,0,76,5,37,8.7,2,False,True,False,False,False,False,False,True,False,0
426.44,13,1,0,28,1,31,7.1,0,False,True,False,False,False,True,True,False,False,0
123.45,0,1,0,27,0,30,5.65,0,False,False,False,True,False,False,True,False,False,1
134.12,10,0,0,90,3,18,5.0,0,True,False,False,True,False,False,False,False,False,0
155.33,8,0,0,56,2,31,5.2,4,True,False,False,False,True,False,True,False,False,0
618.23,1,0,0,78,4,38,7.1,1,False,False,False,False,False,True,False,True,False,0
388.28,2,0,0,68,3,18,6.1,4,False,False,False,False,False,True,False,False,False,0
4.3,23,1,0,77,2,36,6.15,2,False,False,True,False,False,False,False,True,False,0
126.62,23,0,0,40,2,23,6.0,1,False,False,True,True,False,False,False,False,False,0
314.19,12,0,0,98,3,65,4.6,0,True,False,False,False,False,True,False,False,True,0
193.6,4,0,0,90,1,32,2.0,2,False,False,False,False,True,False,True,False,False,0
65.09,4,0,0,26,1,50,5.2,3,False,False,False,True,False,False,False,True,False,0
92.77,19,0,0,41,2,68,5.95,1,False,False,True,True,False,False,False,False,True,0
15.69,13,0,0,61,2,54,4.95,0,False,True,False,False,False,False,False,False,True,0
305.91,15,0,0,47,4,64,8.65,0,False,True,False,False,False,True,False,False,True,0
182.11,23,0,0,94,2,41,3.3,0,False,False,True,False,True,False,False,True,False,0
25.85,18,0,0,38,3,69,7.6,4,False,True,False,False,False,False,False,False,True,0
229.21,5,0,0,65,0,43,1.75,0,False,False,False,False,True,False,False,True,False,0
124.99,22,0,0,58,1,29,3.6,4,False,False,True,True,False,False,True,False,False,0
262.8,12,0,0,67,4,50,7.65,1,True,False,False,False,True,False,False,True,False,0
12.76,1,0,0,31,6,58,12.45,0,False,False,False,False,False,False,False,False,True,1
132.15,21,0,0,52,1,41,3.9,4,False,False,True,True,False,False,False,True,False,0
45.79,10,0,0,40,0,61,3.0,3,True,False,False,False,False,False,False,False,True,0
180.82,15,0,0,76,2,20,4.2,2,False,True,False,False,True,False,False,False,False,0
121.0,12,0,0,90,2,47,3.5,1,True,False,False,True,False,False,False,True,False,0
304.66,4,0,0,81,5,48,8.45,3,False,False,False,False,False,True,False,True,False,0
172.27,8,0,0,44,7,68,13.3,4,True,False,False,False,True,False,False,False,True,0
65.07,1,0,0,34,2,18,6.3,3,False,False,False,True,False,False,False,False,False,0
154.27,16,1,0,59,0,47,4.05,2,False,True,False,False,True,False,False,True,False,0
458.56,18,1,0,66,4,59,9.7,3,False,True,False,False,False,True,False,False,True,0
23.68,10,0,0,95,0,65,0.25,3,True,False,False,False,False,False,False,False,True,0
157.61,16,0,0,54,2,44,5.3,3,False,True,False,False,True,False,False,True,False,0
152.28,3,0,0,37,2,49,6.15,2,False,False,False,False,True,False,False,True,False,0
161.23,16,0,0,78,1,66,2.6,4,False,True,False,False,True,False,False,False,True,0
84.1,3,0,0,85,3,21,5.25,2,False,False,False,True,False,False,False,False,False,0
420.71,12,1,0,72,3,19,7.9,2,True,False,False,False,False,True,False,False,False,0
285.42,20,0,0,77,4,66,7.15,2,False,False,True,False,True,False,False,False,True,0
20.85,3,0,0,97,3,61,4.65,2,False,False,False,False,False,False,False,False,True,0
175.39,22,1,0,95,0,25,2.25,0,False,False,True,False,True,False,False,False,False,0
680.38,17,0,0,83,3,32,5.35,4,False,True,False,False,False,True,True,False,False,0
25.39,11,0,0,39,3,18,7.55,2,True,False,False,False,False,False,False,False,False,0
196.38,1,0,0,46,2,60,5.7,2,False,False,False,False,True,False,False,False,True,0
104.43,17,0,0,32,0,61,3.4,2,False,True,False,True,False,False,False,False,True,0
183.59,3,0,0,86,1,18,2.2,4,False,False,False,False,True,False,False,False,False,0
363.53,18,0,0,70,2,48,4.5,3,False,True,False,False,False,True,False,True,False,0
138.87,12,0,0,59,2,46,5.05,1,True,False,False,True,False,False,False,True,False,0
126.24,7,0,0,66,1,25,3.2,0,True,False,False,True,False,False,False,False,False,0
185.34,4,0,0,72,3,68,5.9,3,False,False,False,False,True,False,False,False,True,0
214.34,3,0,0,36,2,27,6.2,1,False,False,False,False,True,False,True,False,False,0
243.6,10,0,0,39,2,32,6.05,3,True,False,False,False,True,False,True,False,False,0
1027.58,4,0,0,91,2,51,3.45,4,False,False,False,False,False,True,False,False,True,0
61.13,23,0,1,73,6,67,13.35,1,False,False,True,True,False,False,False,False,True,0
59.96,2,0,0,36,0,44,3.2,1,False,False,False,True,False,False,False,True,False,0
229.81,3,0,0,85,8,65,12.75,1,False,False,False,False,True,False,False,False,True,0
266.14,8,1,0,28,5,68,13.1,2,True,False,False,False,True,False,False,False,True,1
33.36,13,0,0,75,2,44,4.25,2,False,True,False,False,False,False,False,True,False,0
196.05,11,0,0,43,0,55,2.85,0,True,False,False,False,True,False,False,False,True,0
78.83,0,0,0,61,2,42,4.95,4,False,False,False,True,False,False,False,True,False,0
15.77,0,0,0,71,0,53,1.45,2,False,False,False,False,False,False,False,False,True,0
24.38,7,0,0,82,5,27,8.4,1,True,False,False,False,False,False,True,False,False,0
165.42,19,0,0,50,2,25,5.5,0,False,False,True,False,True,False,False,False,False,0
366.82,19,0,0,29,1,56,5.05,4,False,False,True,False,False,True,False,False,True,0
560.82,19,0,0,85,3,56,5.25,2,False,False,True,False,False,True,False,False,True,0
87.32,8,0,0,84,3,50,5.3,0,True,False,False,True,False,False,False,True,False,0
97.55,11,0,0,58,2,47,5.1,3,True,False,False,True,False,False,False,True,False,0
67.81,0,0,0,65,2,44,4.75,4,False,False,False,True,False,False,False,True,False,0
425.88,12,0,0,52,0,19,2.4,3,True,False,False,False,False,True,False,False,False,0
117.95,4,0,0,32,1,37,4.9,3,False,False,False,True,False,False,False,True,False,0
442.84,5,1,0,27,3,68,10.15,4,False,False,False,False,False,True,False,False,True,0
67.58,5,0,0,39,2,34,6.05,2,False,False,False,True,False,False,True,False,False,0
630.45,5,0,0,27,0,38,3.65,1,False,False,False,False,False,True,False,True,False,0
244.04,22,0,0,26,2,43,6.7,1,False,False,True,False,True,False,False,True,False,0
244.36,2,0,1,72,2,51,7.4,1,False,False,False,False,True,False,False,False,True,0
320.41,9,0,0,74,3,44,5.8,1,True,False,False,False,False,True,False,True,False,0
207.29,16,0,0,66,3,27,6.2,1,False,True,False,False,True,False,True,False,False,0
342.51,0,0,0,61,3,60,6.45,3,False,False,False,False,False,True,False,False,True,0
42.05,1,0,0,87,0,55,0.65,1,False,False,False,False,False,False,False,False,True,0
42.22,12,0,0,59,2,46,5.05,3,True,False,False,False,False,False,False,True,False,0
359.99,8,0,1,75,4,57,10.25,1,True,False,False,False,False,True,False,False,True,0
38.74,20,0,0,30,2,57,6.5,3,False,False,True,False,False,False,False,False,True,0
123.09,5,1,0,33,3,23,9.85,1,False,False,False,True,False,False,False,False,False,0
11.48,11,0,0,84,2,30,3.8,1,True,False,False,False,False,False,True,False,False,0
73.94,22,0,1,74,2,53,7.3,2,False,False,True,True,False,False,False,False,True,0
222.0,1,0,0,50,2,27,5.5,2,False,False,False,False,True,False,True,False,False,0
316.77,10,0,0,28,3,60,8.1,3,True,False,False,False,False,True,False,False,True,0
95.34,14,0,1,61,3,57,9.45,1,False,True,False,True,False,False,False,False,True,0
49.78,8,0,0,74,1,28,2.8,0,True,False,False,False,False,False,True,False,False,0
91.52,3,0,0,99,4,28,6.05,4,False,False,False,True,False,False,True,False,False,0
41.87,18,0,0,58,0,44,2.1,1,False,True,False,False,False,False,False,True,False,0
7.14,5,0,0,74,0,48,1.3,1,False,False,False,False,False,False,False,True,False,0
9.29,18,0,0,74,3,23,5.8,1,False,True,False,False,False,False,False,False,False,0
64.56,18,0,0,57,0,68,2.15,0,False,True,False,True,False,False,False,False,True,0
167.73,19,1,0,28,3,46,10.1,2,False,False,True,False,True,False,False,True,False,0
72.45,7,0,0,88,2,21,3.6,0,True,False,False,True,False,False,False,False,False,0
16.51,8,0,0,69,3,25,6.05,2,True,False,False,False,False,False,False,False,False,0
68.61,11,0,0,27,2,36,6.65,0,True,False,False,True,False,False,False,True,False,0
304.53,2,0,0,93,0,68,0.35,4,False,False,False,False,False,True,False,False,True,0
58.79,15,0,0,44,0,66,2.8,2,False,True,False,True,False,False,False,False,True,0
124.42,13,0,1,78,2,55,7.1,3,False,True,False,True,False,False,False,False,True,0
132.72,14,0,0,94,4,39,6.3,1,False,True,False,True,False,False,False,True,False,0
77.4,18,0,0,62,0,30,1.9,1,False,True,False,True,False,False,True,False,False,0
634.65,5,0,0,38,3,41,7.6,1,False,False,False,False,False,True,False,True,False,0
148.64,1,0,0,56,5,23,9.7,0,False,False,False,True,False,False,False,False,False,0
123.42,1,0,0,60,1,67,3.5,4,False,False,False,True,False,False,False,False,True,0
146.69,5,0,0,75,3,21,5.75,3,False,False,False,True,False,False,False,False,False,0
33.22,6,0,0,26,3,40,8.2,1,False,False,False,False,False,False,False,True,False,0
102.43,6,0,0,71,1,38,2.95,1,False,False,False,True,False,False,False,True,False,0
53.89,17,0,0,48,1,69,4.1,1,False,True,False,True,False,False,False,False,True,0
12.94,14,0,0,76,2,54,4.2,0,False,True,False,False,False,False,False,False,True,0
390.85,21,1,0,62,0,54,3.9,3,False,False,True,False,False,True,False,False,True,0
132.18,20,0,0,64,2,62,4.8,4,False,False,True,True,False,False,False,False,True,0
300.04,16,0,0,82,0,44,0.9,2,False,True,False,False,False,True,False,True,False,0
286.35,16,0,0,85,1,64,2.25,3,False,True,False,False,True,False,False,False,True,0
189.81,9,0,0,49,0,46,2.55,2,True,False,False,False,True,False,False,True,False,0
122.2,22,0,0,33,1,58,4.85,4,False,False,True,True,False,False,False,False,True,0
373.18,16,0,0,51,1,25,3.95,1,False,True,False,False,False,True,False,False,False,0
29.35,8,0,0,97,1,69,1.65,1,True,False,False,False,False,False,False,False,True,0
162.1,6,0,0,78,4,38,7.1,2,False,False,False,False,True,False,False,True,False,0
19.01,9,0,0,32,1,26,4.9,2,True,False,False,False,False,False,True,False,False,0
153.58,21,1,1,77,1,31,7.65,1,False,False,True,False,True,False,True,False,False,0
53.69,13,0,1,36,4,41,12.2,2,False,True,False,True,False,False,False,True,False,0
128.35,4,0,0,72,3,61,5.9,3,False,False,False,True,False,False,False,False,True,0
91.39,10,0,0,81,5,39,8.45,1,True,False,False,True,False,False,False,True,False,0
209.72,21,0,0,81,3,29,5.45,4,False,False,True,False,True,False,True,False,False,0
102.36,23,0,1,34,2,39,9.3,2,False,False,True,True,False,False,False,True,False,0
218.95,7,0,0,53,1,62,3.85,4,True,False,False,False,True,False,False,False,True,0
308.73,0,0,0,91,5,68,7.95,2,False,False,False,False,False,True,False,False,True,0
110.35,22,0,0,98,3,34,4.6,2,False,False,True,True,False,False,True,False,False,0
232.62,19,0,0,44,3,57,7.3,3,False,False,True,False,True,False,False,False,True,0
211.22,18,0,0,82,1,60,2.4,1,False,True,False,False,True,False,False,False,True,0
30.08,2,1,0,85,1,28,4.25,2,False,False,False,False,False,False,True,False,False,0
1.83,8,0,0,32,1,26,4.9,4,True,False,False,False,False,False,True,False,False,0
453.58,0,0,0,53,2,64,5.35,2,False,False,False,False,False,True,False,False,True,0
313.19,4,0,0,43,0,19,2.85,2,False,False,False,False,False,True,False,False,False,0
83.66,22,0,0,60,1,27,3.5,4,False,False,True,True,False,False,True,False,False,0
326.1,17,0,0,63,0,46,1.85,4,False,True,False,False,False,True,False,True,False,0
38.44,22,0,0,29,2,58,6.55,3,False,False,True,False,False,False,False,False,True,0
351.21,8,0,0,79,3,60,5.55,2,True,False,False,False,False,True,False,False,True,0
316.33,20,0,0,45,2,35,5.75,0,False,False,True,False,False,True,True,False,False,0
159.61,2,0,0,86,0,63,0.7,4,False,False,False,False,True,False,False,False,True,0
12.27,20,0,0,88,3,35,5.1,2,False,False,True,False,False,False,True,False,False,0
9.49,3,0,0,87,2,39,3.65,4,False,False,False,False,False,False,False,True,False,0
45.56,16,0,0,35,1,45,4.75,3,False,True,False,False,False,False,False,True,False,0
414.5,3,0,0,84,1,52,2.3,3,False,False,False,False,False,True,False,False,True,0
334.21,7,0,0,29,3,47,8.05,1,True,False,False,False,False,True,False,True,False,0
15.6,7,0,0,86,3,41,5.2,1,True,False,False,False,False,False,False,True,False,0
13.17,23,0,0,88,1,68,2.1,2,False,False,True,False,False,False,False,False,True,0
2.06,3,0,0,36,5,36,10.7,3,False,False,False,False,False,False,False,True,False,1
121.99,23,0,0,61,4,57,7.95,0,False,False,True,True,False,False,False,False,True,0
0.0,16,0,0,72,1,23,2.9,4,False,True,False,False,False,False,False,False,False,0
260.58,7,0,0,72,3,22,5.9,3,True,False,False,False,True,False,False,False,False,0
40.95,22,0,0,55,2,56,5.25,2,False,False,True,False,False,False,False,False,True,0
66.89,18,0,0,38,2,65,6.1,2,False,True,False,True,False,False,False,False,True,0
265.18,18,0,0,78,2,20,4.1,2,False,True,False,False,True,False,False,False,False,0
12.5,3,0,0,87,3,64,5.15,1,False,False,False,False,False,False,False,False,True,0
124.9,13,0,0,41,3,69,7.45,3,False,True,False,True,False,False,False,False,True,0
93.43,15,0,0,41,1,19,4.45,4,False,True,False,True,False,False,False,False,False,0
456.55,19,0,0,90,2,53,3.5,3,False,False,True,False,False,True,False,False,True,0
271.33,18,0,0,59,6,37,11.05,2,False,True,False,False,True,False,False,True,False,0
332.94,19,0,0,82,0,27,0.9,2,False,False,True,False,False,True,True,False,False,0
22.26,3,1,0,87,4,32,8.65,3,False,False,False,False,False,False,True,False,False,0
145.54,9,0,0,62,0,40,1.9,0,True,False,False,True,False,False,False,True,False,0
118.57,6,0,0,96,3,35,4.7,3,False,False,False,True,False,False,True,False,False,0
47.99,13,0,0,75,1,36,2.75,3,False,True,False,False,False,False,False,True,False,0
99.68,12,0,0,38,2,52,6.1,1,True,False,False,True,False,False,False,False,True,0
59.21,13,0,0,59,5,42,9.55,3,False,True,False,True,False,False,False,True,False,0
258.02,19,0,0,39,5,63,10.55,1,False,False,True,False,True,False,False,False,True,0
134.98,4,0,0,66,3,53,6.2,4,False,False,False,True,False,False,False,False,True,0
19.79,15,0,1,52,1,59,6.9,2,False,True,False,False,False,False,False,False,True,0
47.91,7,0,0,47,3,28,7.15,0,True,False,False,False,False,False,True,False,False,0
74.07,16,0,0,33,3,32,7.85,1,False,True,False,True,False,False,True,False,False,0
23.72,8,0,0,50,4,54,8.5,3,True,False,False,False,False,False,False,False,True,0
273.1,12,0,0,31,1,52,4.95,4,True,False,False,False,True,False,False,False,True,0
343.96,17,0,0,87,3,20,5.15,1,False,True,False,False,False,True,False,False,False,0
245.2,18,0,0,95,3,23,4.75,0,False,True,False,False,True,False,False,False,False,0
8.81,7,0,0,62,3,49,6.4,0,True,False,False,False,False,False,False,True,False,0
409.34,5,0,0,87,2,22,3.65,2,False,False,False,False,False,True,False,False,False,0
225.56,21,0,0,52,3,60,6.9,4,False,False,True,False,True,False,False,False,True,0
49.85,2,0,1,99,1,63,4.55,3,False,False,False,False,False,False,False,False,True,0
40.47,5,0,0,48,1,48,4.1,3,False,False,False,False,False,False,False,True,False,0
189.28,16,0,0,78,3,41,5.6,3,False,True,False,False,True,False,False,True,False,0
142.41,14,0,0,48,0,49,2.6,2,False,True,False,True,False,False,False,True,False,0
228.33,1,0,0,31,1,18,4.95,4,False,False,False,False,True,False,False,False,False,0
710.09,1,0,0,52,0,53,2.4,1,False,False,False,False,False,True,False,False,True,0
55.56,18,1,0,38,1,30,6.6,3,False,True,False,True,False,False,True,False,False,0
307.41,3,0,0,29,0,39,3.55,4,False,False,False,False,False,True,False,True,False,0
7.24,22,0,0,60,2,18,5.0,0,False,False,True,False,False,False,False,False,False,0
62.25,18,0,0,80,2,55,4.0,1,False,True,False,True,False,False,False,False,True,0
193.62,20,0,0,71,0,62,1.45,0,False,False,True,False,True,False,False,False,True,0
607.79,15,0,0,26,1,43,5.2,0,False,True,False,False,False,True,False,True,False,0
88.38,15,0,0,36,2,56,6.2,0,False,True,False,True,False,False,False,False,True,0
71.93,10,0,0,32,2,22,6.4,4,True,False,False,True,False,False,False,False,False,0
83.13,17,0,0,58,5,32,9.6,1,False,True,False,True,False,False,True,False,False,0
258.66,11,0,0,31,4,42,9.45,2,True,False,False,False,True,False,False,True,False,0
124.35,5,0,0,97,2,64,3.15,1,False,False,False,True,False,False,False,False,True,0
175.9,6,0,1,30,7,44,17.0,1,False,False,False,False,True,False,False,True,False,1
538.51,0,0,1,73,0,42,4.35,4,False,False,False,False,False,True,False,True,False,0
150.97,9,0,0,73,5,62,8.85,0,True,False,False,False,True,False,False,False,True,0
74.9,22,0,0,62,3,50,6.4,0,False,False,True,True,False,False,False,True,False,0
108.68,5,0,1,44,1,47,7.3,2,False,False,False,True,False,False,False,True,False,0
585.89,6,0,0,53,2,46,5.35,0,False,False,False,False,False,True,False,True,False,0
132.14,0,0,0,30,2,23,6.5,0,False,False,False,True,False,False,False,False,False,0
68.1,1,1,0,68,3,36,8.1,0,False,False,False,True,False,False,False,True,False,0
235.35,9,0,0,50,2,45,5.5,2,True,False,False,False,True,False,False,True,False,0
317.43,17,0,0,56,0,24,2.2,4,False,True,False,False,False,True,False,False,False,0
197.86,5,1,0,56,3,45,8.7,0,False,False,False,False,True,False,False,True,False,0
834.14,21,0,0,85,1,67,2.25,4,False,False,True,False,False,True,False,False,True,0
183.58,2,0,1,83,0,49,3.85,2,False,False,False,False,True,False,False,True,False,0
350.75,15,0,0,54,4,66,8.3,3,False,True,False,False,False,True,False,False,True,0
70.83,2,0,0,27,1,43,5.15,2,False,False,False,True,False,False,False,True,False,0
217.4,9,0,0,64,0,57,1.8,2,True,False,False,False,True,False,False,False,True,0
127.48,1,0,0,62,2,44,4.9,2,False,False,False,True,False,False,False,True,False,0
140.33,21,0,0,43,2,56,5.85,3,False,False,True,True,False,False,False,False,True,0
218.54,15,0,0,90,0,63,0.5,4,False,True,False,False,True,False,False,False,True,0
99.24,8,0,0,55,2,66,5.25,1,True,False,False,True,False,False,False,False,True,0
53.65,0,0,1,82,3,65,8.4,0,False,False,False,True,False,False,False,False,True,0
97.97,5,0,1,44,3,44,10.3,3,False,False,False,True,False,False,False,True,False,0
126.76,6,0,0,84,2,44,3.8,2,False,False,False,True,False,False,False,True,False,0
13.72,22,1,1,59,1,69,8.55,0,False,False,True,False,False,False,False,False,True,0
174.6,19,1,0,58,4,54,10.1,3,False,False,True,False,True,False,False,False,True,0
551.55,0,0,0,34,1,55,4.8,2,False,False,False,False,False,True,False,False,True,0
14.68,5,0,0,46,2,23,5.7,2,False,False,False,False,False,False,False,False,False,0
154.95,8,0,0,68,4,46,7.6,3,True,False,False,False,True,False,False,True,False,0
35.56,23,0,1,95,2,61,6.25,4,False,False,True,False,False,False,False,False,True,0
293.03,1,0,0,81,4,61,6.95,0,False,False,False,False,True,False,False,False,True,0
12.64,10,0,0,79,0,67,1.05,1,True,False,False,False,False,False,False,False,True,0
84.16,22,0,0,68,0,38,1.6,4,False,False,True,True,False,False,False,True,False,0
